id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,station_id
R3vynTtGXFYmsYEHEVQHOQ,motel-restaurant-hamilton,Motel Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/BkBFPoKZZLw-7eGEkwB5Iw/o.jpg,False,https://www.yelp.com/biz/motel-restaurant-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,59,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],$$,+12893962384,+1 289-396-2384,664.2102907280146,43.26045,-79.85008,359 Barton Street E,,,Hamilton,L8L 2X8,CA,ON,"['359 Barton Street E', 'Hamilton, ON L8L 2X8', 'Canada']",hub_2926
BqkJd5ZI96-kpX0RHx717w,culantro-peruvian-cookery-hamilton,Culantro Peruvian Cookery,https://s3-media1.fl.yelpcdn.com/bphoto/W9yw5i8jUReMr0wUE3NBJg/o.jpg,False,https://www.yelp.com/biz/culantro-peruvian-cookery-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,23,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",3.6,[],$$,+19057770060,+1 905-777-0060,1044.9800277226404,43.2501405,-79.8487616,537 Main Street E,,,Hamilton,L8M 1H9,CA,ON,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",hub_2926
xHdfvtD-KwA-f2JQxf9RQA,vintage-coffee-roasters-hamilton,Vintage Coffee Roasters,https://s3-media3.fl.yelpcdn.com/bphoto/0WoJgEPH01ttsMyoj9z-2Q/o.jpg,False,https://www.yelp.com/biz/vintage-coffee-roasters-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,9,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",4.8,[],$,+14169387951,+1 416-938-7951,956.1459089272893,43.2513629586151,-79.8354656859877,977 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['977 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_2926
zUvVnk6gXOecesijOvxboQ,sub-master-hamilton,Sub Master,,False,https://www.yelp.com/biz/sub-master-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,[],,+19055255248,+1 905-525-5248,73.1951843293204,43.25776,-79.84177,554 Barton Street E,,,Hamilton,L8L 2Z3,CA,ON,"['554 Barton Street E', 'Hamilton, ON L8L 2Z3', 'Canada']",hub_2926
xAoY5-ZTZSnpMgRNKwzS6Q,mikeys-cream-pies-hamilton,Mikey's Cream Pies,,False,https://www.yelp.com/biz/mikeys-cream-pies-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.8,[],,+19055453777,+1 905-545-3777,932.510860959075,43.25544665758387,-79.83158758966971,775 Barton Street East,,,Hamilton,L8L 3A9,CA,ON,"['775 Barton Street East', 'Hamilton, ON L8L 3A9', 'Canada']",hub_2926
X5AQM3c7Iya0Czk5pATIDA,bab-korean-food-and-bbq-hamilton,BAB Korean Food & BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/FDnavyY26gqOt-wPgnS1YQ/o.jpg,False,https://www.yelp.com/biz/bab-korean-food-and-bbq-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,4,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,[],,+19055216868,+1 905-521-6868,552.4923122247228,43.26012,-79.84875,387 Barton Street E,,,Hamilton,L8L 2Y2,CA,ON,"['387 Barton Street E', 'Hamilton, ON L8L 2Y2', 'Canada']",hub_2926
96tn_e5VR3b0478fegs6iQ,the-capitol-bar-hamilton,The Capitol Bar,https://s3-media2.fl.yelpcdn.com/bphoto/snXFqD5K1H9bPhIcdzIr4w/o.jpg,False,https://www.yelp.com/biz/the-capitol-bar-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'bars', 'title': 'Bars'}]",4.6,[],,+12893891001,+1 289-389-1001,857.9693838639843,43.2524498575984,-79.8355290090636,973 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['973 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_2926
41GkM7fMd87uPDY1MFOVlg,festival-café-hamilton-2,Festival Café,https://s3-media1.fl.yelpcdn.com/bphoto/DuYRQE2ljf0hlesgDk7lvg/o.jpg,False,https://www.yelp.com/biz/festival-caf%C3%A9-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,5,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.4,[],,+12893898244,+1 289-389-8244,1143.6277006736275,43.25064,-79.83303,1013 King St E,,,Hamilton,L8M 1C9,CA,ON,"['1013 King St E', 'Hamilton, ON L8M 1C9', 'Canada']",hub_2926
tZ-pl2ZLjONORBbTdqdM2g,mosaic-beer-bar-hamilton,Mosaic Beer Bar,https://s3-media2.fl.yelpcdn.com/bphoto/GCNXS8zm7wWZHx7vopbGEw/o.jpg,False,https://www.yelp.com/biz/mosaic-beer-bar-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,[],,,,400.35335981033046,43.2595287,-79.8469408,431 Barton Street E,,,Hamilton,L8L 2Y5,CA,ON,"['431 Barton Street E', 'Hamilton, ON L8L 2Y5', 'Canada']",hub_2926
7IRB5APK2mDkIN76CPwUfw,karlik-pastry-hamilton,Karlik Pastry,https://s3-media3.fl.yelpcdn.com/bphoto/CLSXchLCOLu1Szn-XsVUlw/o.jpg,False,https://www.yelp.com/biz/karlik-pastry-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,4,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.3,[],,+19055442730,+1 905-544-2730,898.5147114166264,43.25524,-79.83214,762 Barton Street E,,,Hamilton,L8L 3B1,CA,ON,"['762 Barton Street E', 'Hamilton, ON L8L 3B1', 'Canada']",hub_2926
E_9NmcXyaI11v53LxxFhLg,burger-bus-hamilton-hamilton,Burger Bus Hamilton,,False,https://www.yelp.com/biz/burger-bus-hamilton-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,[],,+12897889770,+1 289-788-9770,358.7941775485197,43.2555265,-79.8445116,126 Sanford Avenue N,,,Hamilton,L8L 5Z3,CA,ON,"['126 Sanford Avenue N', 'Hamilton, ON L8L 5Z3', 'Canada']",hub_2926
HaCIuGPWvQ4uKrK_bdRYuQ,conversate-steak-and-seafood-hamilton,Conversate Steak & Seafood,https://s3-media3.fl.yelpcdn.com/bphoto/wrSsNV6MlJACQfdXuIhvlg/o.jpg,False,https://www.yelp.com/biz/conversate-steak-and-seafood-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,3,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,[],,+19055253730,+1 905-525-3730,377.8760784558918,43.26037360000001,-79.8461232,38 King William Street,,,Hamilton,L8L 5T7,CA,ON,"['38 King William Street', 'Hamilton, ON L8L 5T7', 'Canada']",hub_2926
aJVyBzsj-6hRmRxfGxnwQg,emerald-coffee-hamilton,Emerald Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/uYziR-1EBeSiKFhs0a2NiQ/o.jpg,False,https://www.yelp.com/biz/emerald-coffee-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,[],,,,740.4768102457592,43.26029,-79.85115,340 Barton Street East,,,Hamilton,L8L 2X7,CA,ON,"['340 Barton Street East', 'Hamilton, ON L8L 2X7', 'Canada']",hub_2926
MKRBgXFNPIfELH9rnzEILg,apllada-greek-fusion-restaurant-hamilton,Apllada Greek Fusion Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/vptNGrHT508V0Fv0pmrdog/o.jpg,False,https://www.yelp.com/biz/apllada-greek-fusion-restaurant-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,2,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,[],,,,899.6966650727261,43.25247,-79.84998,635 King St E,,,Hamilton,L8N 1E5,CA,ON,"['635 King St E', 'Hamilton, ON L8N 1E5', 'Canada']",hub_2926
huunkQ59e1TOVLS7_TaHpg,two-cougars-and-a-cafe-hamilton,Two Cougars & A Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/xdZ79tGC-u6YJBqs8OHDFg/o.jpg,False,https://www.yelp.com/biz/two-cougars-and-a-cafe-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,8,"[{'alias': 'cafes', 'title': 'Cafes'}]",3.8,[],$,+19055258112,+1 905-525-8112,1099.2030240722586,43.26729,-79.83713,601 Burlington Street E,,,Hamilton,L8L 4J5,CA,ON,"['601 Burlington Street E', 'Hamilton, ON L8L 4J5', 'Canada']",hub_2926
1ZK0kM9oCX5wIM8TIcSSYg,punjabi-shaan-hamilton,Punjabi Shaan,https://s3-media2.fl.yelpcdn.com/bphoto/TOVaqwtozyL-rmvuYYoMKg/o.jpg,False,https://www.yelp.com/biz/punjabi-shaan-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,2,"[{'alias': 'indpak', 'title': 'Indian'}]",5.0,[],,+19055235070,+1 905-523-5070,1038.6300823383847,43.250192,-79.848761,537 Main Street E,,,Hamilton,L8M 1H9,CA,ON,"['537 Main Street E', 'Hamilton, ON L8M 1H9', 'Canada']",hub_2926
szEDv2mCXuTS030AXlsKCQ,mimi-s-asian-gourmet-hamilton,Mimi’s Asian Gourmet,https://s3-media1.fl.yelpcdn.com/bphoto/5URZRBUbKcHniXidNHQ6jw/o.jpg,False,https://www.yelp.com/biz/mimi-s-asian-gourmet-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'malaysian', 'title': 'Malaysian'}]",4.0,[],,+19053129888,+1 905-312-9888,945.2558324928302,43.2514005,-79.8356242,971 King Street E,,,Hamilton,L8M 1C3,CA,ON,"['971 King Street E', 'Hamilton, ON L8M 1C3', 'Canada']",hub_2926
V_vDEXJbTriYckd2JoQpyw,crumbled-hamilton,Crumbled,https://s3-media1.fl.yelpcdn.com/bphoto/cZY9UX70ultTC6pngcZtsw/o.jpg,False,https://www.yelp.com/biz/crumbled-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,4,"[{'alias': 'desserts', 'title': 'Desserts'}]",4.0,[],,+12893249327,+1 289-324-9327,743.6550496900118,43.26078,-79.85106,339 Barton Street E,,,Hamilton,L8L 2X6,CA,ON,"['339 Barton Street E', 'Hamilton, ON L8L 2X6', 'Canada']",hub_2926
o_CBe1ZQs6kj-Aet2qmL5A,planted-in-hamilton-hamilton,Planted in Hamilton,https://s3-media1.fl.yelpcdn.com/bphoto/FijjMSlGtfbfgB6jCDSGqA/o.jpg,False,https://www.yelp.com/biz/planted-in-hamilton-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,37,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,[],$$,+12893896676,+1 289-389-6676,903.0348171641537,43.2544526,-79.88574799999999,211 Locke Street S,,,Hamilton,L8P 4B6,CA,ON,"['211 Locke Street S', 'Hamilton, ON L8P 4B6', 'Canada']",hub_560
vqyK2q3zJ74TIT1-7Bf3Tg,la-luna-hamilton,La Luna,https://s3-media2.fl.yelpcdn.com/bphoto/OBRpyj_wUqmDwKLtKU4pCA/o.jpg,False,https://www.yelp.com/biz/la-luna-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,66,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",3.8,[],$$,+19055770233,+1 905-577-0233,837.444023365939,43.25942165323912,-79.87848757635106,306 King Street W,,,Hamilton,L8P 1B1,CA,ON,"['306 King Street W', 'Hamilton, ON L8P 1B1', 'Canada']",hub_560
uy_vkyImATNvWYzbUCOxyQ,the-burnt-tongue-hamilton-3,The Burnt Tongue,https://s3-media2.fl.yelpcdn.com/bphoto/Ah-T_LaWuFfPNwXxSoe3Qg/o.jpg,False,https://www.yelp.com/biz/the-burnt-tongue-hamilton-3?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,41,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,[],$$,+12893891156,+1 289-389-1156,780.575406987718,43.2555538,-79.8858002,182 Locke Street S,,,Hamilton,L8P 4B3,CA,ON,"['182 Locke Street S', 'Hamilton, ON L8P 4B3', 'Canada']",hub_560
ouKTL8ajZ2BGPRf33xwGWA,pho-nhung-hamilton,Pho Nhung,https://s3-media2.fl.yelpcdn.com/bphoto/AIckGv9vQpy1t_2-fewEdA/o.jpg,False,https://www.yelp.com/biz/pho-nhung-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,18,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.4,[],,+19055258008,+1 905-525-8008,827.3967875367179,43.26239,-79.87797,85 Queen St N,,,Hamilton,L8R 2V5,CA,ON,"['85 Queen St N', 'Hamilton, ON L8R 2V5', 'Canada']",hub_560
zH1IGA8_naVKv4WDqvSOIg,the-west-town-bar-and-grill-hamilton,The West Town Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/gQyahke0ejmRnNn8y_wrbw/o.jpg,False,https://www.yelp.com/biz/the-west-town-bar-and-grill-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,49,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.3,[],$$,+19055701412,+1 905-570-1412,888.0005035099745,43.25456,-79.88633,214 Locke Street S,,,Hamilton,L8P 4B4,CA,ON,"['214 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",hub_560
EmaHgp6Asne9crfA1XFPzA,shehnai-restaurant-authentic-indian-cuisine-hamilton,Shehnai Restaurant Authentic Indian Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/unoehEjlNDQy3zRkAmPoMA/o.jpg,False,https://www.yelp.com/biz/shehnai-restaurant-authentic-indian-cuisine-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,31,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.1,[],$$,+19055770002,+1 905-577-0002,349.99394206064534,43.2593,-79.88792,447 Main Street W,,,Hamilton,L8P 1K5,CA,ON,"['447 Main Street W', 'Hamilton, ON L8P 1K5', 'Canada']",hub_560
X9UuIMyJA8lZNHshooBsVQ,tim-hortons-hamilton-32,Tim Hortons,,False,https://www.yelp.com/biz/tim-hortons-hamilton-32?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",1.7,[],,+19059720030,+1 905-972-0030,41.72148140934116,43.26249085943405,-79.88747788545415,620 King Street,,,Hamilton,L8P 1C2,CA,ON,"['620 King Street', 'Hamilton, ON L8P 1C2', 'Canada']",hub_560
hokatJ4ORfrw_4dClPC16Q,pho-lac-vien-hamilton,Pho Lac Vien,https://s3-media4.fl.yelpcdn.com/bphoto/Wi1fkhhRsk_nkJWLLGBIPA/o.jpg,False,https://www.yelp.com/biz/pho-lac-vien-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,19,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.2,[],$,+19055223525,+1 905-522-3525,658.3526918491983,43.2653164,-79.8808978,430 York Boulevard,,,Hamilton,L8R 3K8,CA,ON,"['430 York Boulevard', 'Hamilton, ON L8R 3K8', 'Canada']",hub_560
wNHa-Hze5WuGQjFG9aqdFw,tomah-hamilton-2,Tomah,https://s3-media2.fl.yelpcdn.com/bphoto/9Yu7EYdeRlSC0gNmVQOccw/o.jpg,False,https://www.yelp.com/biz/tomah-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,7,"[{'alias': 'syrian', 'title': 'Syrian'}]",5.0,[],,+19055221919,+1 905-522-1919,976.837295273747,43.25546,-79.88064,132 Queen Street S,,,Hamilton,L8P 3S2,CA,ON,"['132 Queen Street S', 'Hamilton, ON L8P 3S2', 'Canada']",hub_560
_ZOldmSqrQtzk1I7j4MICA,amo-gelato-cafe-hamilton,Amo Gelato Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/KtrUCfeTgC3IsptWyO5RgA/o.jpg,False,https://www.yelp.com/biz/amo-gelato-cafe-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,12,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,[],,+12893965693,+1 289-396-5693,778.2962402055933,43.25565,-79.8853,171 Locke Street S,,,Hamilton,L8P 4B2,CA,ON,"['171 Locke Street S', 'Hamilton, ON L8P 4B2', 'Canada']",hub_560
zkPYaZka8B3tD85OaE_-3A,people-under-the-staircase-hamilton,People Under The Staircase,https://s3-media2.fl.yelpcdn.com/bphoto/QUu6qFaz9FBveIak-lQiiQ/o.jpg,False,https://www.yelp.com/biz/people-under-the-staircase-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,[],,+19055293000,+1 905-529-3000,86.63781375380174,43.26329,-79.88786,27 Dundurn Street N,,,Hamilton,L8R 3C9,CA,ON,"['27 Dundurn Street N', 'Hamilton, ON L8R 3C9', 'Canada']",hub_560
dxsrhzpSxY9wDGbZxhIjHQ,the-coop-hamilton,The Coop,https://s3-media4.fl.yelpcdn.com/bphoto/GuEVBhD1CNCopbN6GKgMsw/o.jpg,False,https://www.yelp.com/biz/the-coop-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,43,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'poutineries', 'title': 'Poutineries'}]",3.8,[],$$,+12897782667,+1 289-778-2667,928.0933316174926,43.2591337,-79.8774391,274-274 King Street W,,,Hamilton,L8P 1J6,CA,ON,"['274-274 King Street W', 'Hamilton, ON L8P 1J6', 'Canada']",hub_560
i8nQA6qFkr3TmSCZ1ukbGQ,electric-diner-hamilton,Electric Diner,https://s3-media2.fl.yelpcdn.com/bphoto/Wt90E-f74l6l44WTL6dF5A/o.jpg,False,https://www.yelp.com/biz/electric-diner-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,19,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.6,[],,+19055269512,+1 905-526-9512,921.9987592752433,43.25845,-79.878,96 George Street,,,Hamilton,L8P 3M8,CA,ON,"['96 George Street', 'Hamilton, ON L8P 3M8', 'Canada']",hub_560
WYUpqiuIyCscb9ZZb5H0dw,democracy-hamilton,Democracy,https://s3-media4.fl.yelpcdn.com/bphoto/9t0-F3IC2h2ByqYDi-lUkw/o.jpg,False,https://www.yelp.com/biz/democracy-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,38,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.8,[],$$,+12893892466,+1 289-389-2466,868.2055772965731,43.2547913,-79.8862228,202 Locke Street S,,,Hamilton,L8P 4B4,CA,ON,"['202 Locke Street S', 'Hamilton, ON L8P 4B4', 'Canada']",hub_560
v1hfabplC-E7jw51UVDC5A,mcdonalds-hamilton-16,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/oW1cTlE_r6VfFUIzUhdj7g/o.jpg,False,https://www.yelp.com/biz/mcdonalds-hamilton-16?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,[],$,+19055771027,+1 905-577-1027,289.7802206348942,43.2602624793537,-79.8900094844083,50 Dundurn Street South,,,Hamilton,L8P 4W3,CA,ON,"['50 Dundurn Street South', 'Hamilton, ON L8P 4W3', 'Canada']",hub_560
Fkm6WTO7-auG5V4NtzpvRA,amigos-hamilton-2,Amigos,https://s3-media4.fl.yelpcdn.com/bphoto/tYHjxmjD1Be82l3whVle5w/o.jpg,False,https://www.yelp.com/biz/amigos-hamilton-2?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,16,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.4,[],,+19052671532,+1 905-267-1532,882.3675936493064,43.25829724721437,-79.87866149999999,109 George Street,,,Hamilton,L8P 1E3,CA,ON,"['109 George Street', 'Hamilton, ON L8P 1E3', 'Canada']",hub_560
BcOccyfjH_pfu8Z871iSEQ,ark-and-anchor-hamilton,Ark and Anchor,https://s3-media4.fl.yelpcdn.com/bphoto/obvRwMW_uW0sVT203i4Btg/o.jpg,False,https://www.yelp.com/biz/ark-and-anchor-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,14,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.3,[],$$,+19057519345,+1 905-751-9345,863.3834075376711,43.2595,-79.87812,300 King Street W,,,Hamilton,L8P 1B1,CA,ON,"['300 King Street W', 'Hamilton, ON L8P 1B1', 'Canada']",hub_560
ck9wVogpnUx1JD1PZiZ5wQ,mr-dumpling-express-hamilton,Mr. Dumpling Express,https://s3-media3.fl.yelpcdn.com/bphoto/GNYnhRuAP7G8xVEwreIzZg/o.jpg,False,https://www.yelp.com/biz/mr-dumpling-express-hamilton?adjust_creative=hjwIzYrSysGsBWZjGhcPvQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hjwIzYrSysGsBWZjGhcPvQ,13,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.7,[],$,+19055701388,+1 905-570-1388,232.51799240228854,43.2607174625623,-79.8896683369355,50 Dundurn Street,,,Hamilton,L8P 4W3,CA,ON,"['50 Dundurn Street', 'Hamilton, ON L8P 4W3', 'Canada']",hub_560
